scope,file,kind,reference,category,status,severity,resolvedPath,mimeType,expectedExtension,width,height,message
markdown,migration/output/content/pages/salesforce-b2c-commerce-cloud-erd.md,bodyImage,/media/2023/salesforce-b2c-commerce-cloud-erd-0bdb8b007c.jpeg,ok,pass,info,src/assets/media/2023/salesforce-b2c-commerce-cloud-erd-0bdb8b007c.jpeg,image/jpeg,jpeg,1280,440,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/commerce-insights-report-c598e1214b.jpg,ok,pass,info,src/assets/media/2022/commerce-insights-report-c598e1214b.jpg,image/jpeg,jpg,300,174,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/cquotient-demandware-history-v2-942e794c7b.png,ok,pass,info,src/assets/media/2022/cquotient-demandware-history-v2-942e794c7b.png,image/png,png,300,146,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/einstein-cquotient-shared-database-6ab8c2ae5e.jpg,ok,pass,info,src/assets/media/2022/einstein-cquotient-shared-database-6ab8c2ae5e.jpg,image/jpeg,jpg,1024,333,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/einstein-search-dictionaries-suggestion-phrases-467a548c85.jpg,ok,pass,info,src/assets/media/2022/einstein-search-dictionaries-suggestion-phrases-467a548c85.jpg,image/jpeg,jpg,1024,484,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/sfcc-category-page-3297251518.jpg,ok,pass,info,src/assets/media/2022/sfcc-category-page-3297251518.jpg,image/jpeg,jpg,1024,610,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/sfcc-einstein-product-recommendations-75e024ae7c.jpg,ok,pass,info,src/assets/media/2022/sfcc-einstein-product-recommendations-75e024ae7c.jpg,image/jpeg,jpg,1024,384,Reference resolves to an existing local file.
markdown,migration/output/content/posts/ai-einstein-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/sfcc-search-suggestions-d172038c0b.jpg,ok,pass,info,src/assets/media/2022/sfcc-search-suggestions-d172038c0b.jpg,image/jpeg,jpg,300,291,Reference resolves to an existing local file.
markdown,migration/output/content/posts/custom-ttf-fonts-in-pdf-for-sfcc.md,bodyImage,/media/2023/custom-font-result-df8aa2e64b.png,ok,pass,info,src/assets/media/2023/custom-font-result-df8aa2e64b.png,image/png,png,300,252,Reference resolves to an existing local file.
markdown,migration/output/content/posts/field-guide-to-custom-caches-in-sfcc.md,bodyImage,/media/2025/ods-custom-caches-business-manager-c30167212b.png,ok,pass,info,src/assets/media/2025/ods-custom-caches-business-manager-c30167212b.png,image/png,png,1024,365,Reference resolves to an existing local file.
markdown,migration/output/content/posts/field-guide-to-custom-caches-in-sfcc.md,bodyImage,/media/2025/salesforce-commerce-cloud-blueprinting-caches-c155ca3f8c.jpeg,ok,pass,info,src/assets/media/2025/salesforce-commerce-cloud-blueprinting-caches-c155ca3f8c.jpeg,image/jpeg,jpeg,1024,559,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/b2c-active-merchandising-slide-1-9a027d6449.gif,ok,pass,info,src/assets/media/2023/b2c-active-merchandising-slide-1-9a027d6449.gif,image/gif,gif,644,322,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/customer-active-data-sfcc-c14383fa6a.jpg,ok,pass,info,src/assets/media/2023/customer-active-data-sfcc-c14383fa6a.jpg,image/jpeg,jpg,284,300,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/dynamic-customer-group-a8cdefb897.jpg,ok,pass,info,src/assets/media/2023/dynamic-customer-group-a8cdefb897.jpg,image/jpeg,jpg,300,187,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/new-customer-active-data-feed-ec272e512c.jpg,ok,pass,info,src/assets/media/2023/new-customer-active-data-feed-ec272e512c.jpg,image/jpeg,jpg,300,204,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/system-object-active-data-attributegroup-96d35b50eb.jpg,ok,pass,info,src/assets/media/2023/system-object-active-data-attributegroup-96d35b50eb.jpg,image/jpeg,jpg,300,145,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/system-object-active-data-physicalvisits-84071d27a1.jpg,ok,pass,info,src/assets/media/2023/system-object-active-data-physicalvisits-84071d27a1.jpg,image/jpeg,jpg,300,214,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2023/system-object-active-data-physicalvisitsmonth-e1e4a24148.jpg,ok,pass,info,src/assets/media/2023/system-object-active-data-physicalvisitsmonth-e1e4a24148.jpg,image/jpeg,jpg,300,213,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-get-salesforce-certification-vouchers.md,bodyImage,/media/2023/accreditations-vs-certifications-7c6224e505.png,ok,pass,info,src/assets/media/2023/accreditations-vs-certifications-7c6224e505.png,image/png,png,1024,609,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-get-salesforce-certification-vouchers.md,bodyImage,/media/2023/partner-benefits-0de8d66c3b.png,ok,pass,info,src/assets/media/2023/partner-benefits-0de8d66c3b.png,image/png,png,1024,285,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-get-salesforce-certification-vouchers.md,bodyImage,/media/2023/salesforce-credentials-vouchers-personv2-bf4ee67f38.jpeg,ok,pass,info,src/assets/media/2023/salesforce-credentials-vouchers-personv2-bf4ee67f38.jpeg,image/jpeg,jpeg,1024,512,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-load-client-side-javascript-and-css-in-sfra.md,bodyImage,/media/2024/javascript-and-css-scoping-in-sfra-2-5444adf22e.png,ok,pass,info,src/assets/media/2024/javascript-and-css-scoping-in-sfra-2-5444adf22e.png,image/png,png,1023,610,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2022/pwa-kit-03394b0f92.png,ok,pass,info,src/assets/media/2022/pwa-kit-03394b0f92.png,image/png,png,1024,580,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-admin-add-client-c488a4b6e3.jpg,ok,pass,info,src/assets/media/2023/slas-admin-add-client-c488a4b6e3.jpg,image/jpeg,jpg,1024,376,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-admin-ui-button-business-manager-7bdbd7a798.jpg,ok,pass,info,src/assets/media/2023/slas-admin-ui-button-business-manager-7bdbd7a798.jpg,image/jpeg,jpg,1023,381,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-admin-ui-login-ff882d0848.jpg,ok,pass,info,src/assets/media/2023/slas-admin-ui-login-ff882d0848.jpg,image/jpeg,jpg,1023,278,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-admin-ui-new-client-pwa-kit-c70f8d1fd1.jpg,ok,pass,info,src/assets/media/2023/slas-admin-ui-new-client-pwa-kit-c70f8d1fd1.jpg,image/jpeg,jpg,1009,1024,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-admin-welcome-ui-bbc3ad8da9.jpg,ok,pass,info,src/assets/media/2023/slas-admin-welcome-ui-bbc3ad8da9.jpg,image/jpeg,jpg,1024,794,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/slas-rights-account-manager-dfaa6aa6b8.jpg,ok,pass,info,src/assets/media/2023/slas-rights-account-manager-dfaa6aa6b8.jpg,image/jpeg,jpg,299,264,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-slas-for-the-composable-storefront.md,bodyImage,/media/2023/typo-in-scopes-3b0626d7b7.png,ok,pass,info,src/assets/media/2023/typo-in-scopes-3b0626d7b7.png,image/png,png,1069,184,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-the-ecdn-in-sfcc-staging.md,bodyImage,/media/2023/commerce-cloud-api-client-roles-1a338d1f61.jpg,ok,pass,info,src/assets/media/2023/commerce-cloud-api-client-roles-1a338d1f61.jpg,image/jpeg,jpg,300,75,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-set-up-the-ecdn-in-sfcc-staging.md,bodyImage,/media/2023/salesforce-commerce-api-settings-be8d59fe5b.jpg,ok,pass,info,src/assets/media/2023/salesforce-commerce-api-settings-be8d59fe5b.jpg,image/jpeg,jpg,300,125,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-setup-oauth-jwt-for-the-ocapi.md,bodyImage,/media/2022/account-manager-set-up-jwt-c2ed29ddca.jpg,ok,pass,info,src/assets/media/2022/account-manager-set-up-jwt-c2ed29ddca.jpg,image/jpeg,jpg,300,263,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-setup-oauth-jwt-for-the-ocapi.md,bodyImage,/media/2022/jwt-visualized-74d5a59116.jpg,ok,pass,info,src/assets/media/2022/jwt-visualized-74d5a59116.jpg,image/jpeg,jpg,300,229,Reference resolves to an existing local file.
markdown,migration/output/content/posts/how-to-setup-oauth-jwt-for-the-ocapi.md,bodyImage,/media/2022/postman-authentication-ocapi-d973adb2eb.jpg,ok,pass,info,src/assets/media/2022/postman-authentication-ocapi-d973adb2eb.jpg,image/jpeg,jpg,300,95,Reference resolves to an existing local file.
markdown,migration/output/content/posts/kickstart-guide-for-new-sfcc-developers.md,bodyImage,/media/2026/business-manager-sfcc-command-center-79bc109bf3.jpg,ok,pass,info,src/assets/media/2026/business-manager-sfcc-command-center-79bc109bf3.jpg,image/jpeg,jpg,1023,572,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lag-to-riches-a-pwa-kit-developers-guide.md,bodyImage,/media/2025/core-web-vitals-visualised-e1750704059141-9cbbc8c421.jpg,ok,pass,info,src/assets/media/2025/core-web-vitals-visualised-e1750704059141-9cbbc8c421.jpg,image/jpeg,jpg,300,134,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lag-to-riches-a-pwa-kit-developers-guide.md,bodyImage,/media/2025/server-side-rendering-client-side-e72f226d1b.jpg,ok,pass,info,src/assets/media/2025/server-side-rendering-client-side-e72f226d1b.jpg,image/jpeg,jpg,300,164,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lag-to-riches-a-pwa-kit-developers-guide.md,bodyImage,/media/2025/spa-performance-bottlenecks-6d6a3a6a62.jpeg,ok,pass,info,src/assets/media/2025/spa-performance-bottlenecks-6d6a3a6a62.jpeg,image/jpeg,jpeg,1024,559,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lag-to-riches-a-pwa-kit-developers-guide.md,bodyImage,/media/2025/taming-the-third-party-script-beast-8cac515268.jpeg,ok,pass,info,src/assets/media/2025/taming-the-third-party-script-beast-8cac515268.jpeg,image/jpeg,jpeg,1024,559,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/add-dns-record-domain-com-245d883c43.jpg,ok,pass,info,src/assets/media/2022/add-dns-record-domain-com-245d883c43.jpg,image/jpeg,jpg,300,118,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-add-hostname-719cd44c57.png,ok,pass,info,src/assets/media/2022/ecdn-add-hostname-719cd44c57.png,image/png,png,300,57,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-add-hostname-second-step-1cfd425363.png,ok,pass,info,src/assets/media/2022/ecdn-add-hostname-second-step-1cfd425363.png,image/png,png,300,121,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-crypto-settings-b5ebdefdd6.png,ok,pass,info,src/assets/media/2022/ecdn-crypto-settings-b5ebdefdd6.png,image/png,png,300,113,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-customize-settings-87c4ccf54c.png,ok,pass,info,src/assets/media/2022/ecdn-customize-settings-87c4ccf54c.png,image/png,png,300,201,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-firewall-settings-ee94d7af54.png,ok,pass,info,src/assets/media/2022/ecdn-firewall-settings-ee94d7af54.png,image/png,png,300,243,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-overview-fea46a41af.png,ok,pass,info,src/assets/media/2022/ecdn-overview-fea46a41af.png,image/png,png,1024,334,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-overview-fea46a41af.png,ok,pass,info,src/assets/media/2022/ecdn-overview-fea46a41af.png,image/png,png,1024,334,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-speed-settings-cccba25f5e.png,ok,pass,info,src/assets/media/2022/ecdn-speed-settings-cccba25f5e.png,image/png,png,300,137,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-upload-certificate-2447fc3d76.png,ok,pass,info,src/assets/media/2022/ecdn-upload-certificate-2447fc3d76.png,image/png,png,256,300,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-verification-needed-4d10fff1bf.png,ok,pass,info,src/assets/media/2022/ecdn-verification-needed-4d10fff1bf.png,image/png,png,300,44,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-verification-needed-step2-7bd0bfea95.png,ok,pass,info,src/assets/media/2022/ecdn-verification-needed-step2-7bd0bfea95.png,image/png,png,300,90,Reference resolves to an existing local file.
markdown,migration/output/content/posts/lets-go-live-ecdn.md,bodyImage,/media/2022/ecdn-waf-settings-3ec4c7f73e.png,ok,pass,info,src/assets/media/2022/ecdn-waf-settings-3ec4c7f73e.png,image/png,png,300,229,Reference resolves to an existing local file.
markdown,migration/output/content/posts/mail-attachments-in-b2c-commerce-cloud.md,bodyImage,/media/2022/api-jsstringlength-6ae1560d95.png,ok,pass,info,src/assets/media/2022/api-jsstringlength-6ae1560d95.png,image/png,png,300,104,Reference resolves to an existing local file.
markdown,migration/output/content/posts/mastering-sitemaps-in-sfcc.md,bodyImage,/media/2025/sitemap-business-manager-custom-sitemaps-sfcc-2fdf912121.png,ok,pass,info,src/assets/media/2025/sitemap-business-manager-custom-sitemaps-sfcc-2fdf912121.png,image/png,png,1024,361,Reference resolves to an existing local file.
markdown,migration/output/content/posts/mastering-sitemaps-in-sfcc.md,bodyImage,/media/2025/sitemap-business-manager-job-13ba1762a2.jpg,ok,pass,info,src/assets/media/2025/sitemap-business-manager-job-13ba1762a2.jpg,image/jpeg,jpg,1024,486,Reference resolves to an existing local file.
markdown,migration/output/content/posts/mastering-sitemaps-in-sfcc.md,bodyImage,/media/2025/sitemap-business-manager-sfcc-1e208116dd.jpg,ok,pass,info,src/assets/media/2025/sitemap-business-manager-sfcc-1e208116dd.jpg,image/jpeg,jpg,1024,493,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-documentation.md,bodyImage,/media/2022/5b7a39ea-b9bc-486b-9ca3-c77ab5a306b1-e1653998526739-e73418c862.jpeg,ok,pass,info,src/assets/media/2022/5b7a39ea-b9bc-486b-9ca3-c77ab5a306b1-e1653998526739-e73418c862.jpeg,image/jpeg,jpeg,1024,594,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-documentation.md,bodyImage,/media/2022/solution-architect-33ece62704.png,ok,pass,info,src/assets/media/2022/solution-architect-33ece62704.png,image/png,png,1024,741,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-documentation.md,bodyImage,/media/2022/trailhead-commerce-29dc66c342.png,ok,pass,info,src/assets/media/2022/trailhead-commerce-29dc66c342.png,image/png,png,1024,576,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-governance-and-quotas.md,bodyImage,/media/2022/but-why-91f791a77c.jpg,ok,pass,info,src/assets/media/2022/but-why-91f791a77c.jpg,image/jpeg,jpg,299,144,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-governance-and-quotas.md,bodyImage,/media/2022/duke-cleaning-up-garbage-7e114dc018.jpg,ok,pass,info,src/assets/media/2022/duke-cleaning-up-garbage-7e114dc018.jpg,image/jpeg,jpg,300,161,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-governance-and-quotas.md,bodyImage,/media/2022/sfcc-enforced-quota-a495bb4270.jpg,ok,pass,info,src/assets/media/2022/sfcc-enforced-quota-a495bb4270.jpg,image/jpeg,jpg,300,72,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-governance-and-quotas.md,bodyImage,/media/2022/sfcc-quota-alerts-7f9e795d58.jpg,ok,pass,info,src/assets/media/2022/sfcc-quota-alerts-7f9e795d58.jpg,image/jpeg,jpg,299,168,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-cloud-governance-and-quotas.md,bodyImage,/media/2023/img-0054-72b5b079a0.jpeg,ok,pass,info,src/assets/media/2023/img-0054-72b5b079a0.jpeg,image/jpeg,jpeg,1022,319,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-the-22-6-release.md,bodyImage,/media/2022/22-6-release-einstein-dashboards-722f4cbace.png,ok,pass,info,src/assets/media/2022/22-6-release-einstein-dashboards-722f4cbace.png,image/png,png,300,169,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-the-22-6-release.md,bodyImage,/media/2022/access-key-management-ocapi-726096138d.png,ok,pass,info,src/assets/media/2022/access-key-management-ocapi-726096138d.png,image/png,png,1024,553,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-the-22-6-release.md,bodyImage,/media/2022/einstein-dashoards-addtocarts-sfcc-9c9a2f3595.png,ok,pass,info,src/assets/media/2022/einstein-dashoards-addtocarts-sfcc-9c9a2f3595.png,image/png,png,1024,494,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-the-22-6-release.md,bodyImage,/media/2022/eps-logo-austria-8764a70156.png,ok,pass,info,src/assets/media/2022/eps-logo-austria-8764a70156.png,image/png,png,300,195,Reference resolves to an existing local file.
markdown,migration/output/content/posts/salesforce-b2c-commerce-the-22-6-release.md,bodyImage,/media/2022/troubleshoot-storefront-errors-logcenter-66dfbbe9b6.png,ok,pass,info,src/assets/media/2022/troubleshoot-storefront-errors-logcenter-66dfbbe9b6.png,image/png,png,1024,451,Reference resolves to an existing local file.
markdown,migration/output/content/posts/secure-coding-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/mfa-1-6649345f2c.jpg,ok,pass,info,src/assets/media/2022/mfa-1-6649345f2c.jpg,image/jpeg,jpg,300,183,Reference resolves to an existing local file.
markdown,migration/output/content/posts/secure-coding-in-salesforce-b2c-commerce-cloud.md,bodyImage,/media/2022/npm-audit-ab1e401b03.png,ok,pass,info,src/assets/media/2022/npm-audit-ab1e401b03.png,image/png,png,1024,320,Reference resolves to an existing local file.
markdown,migration/output/content/posts/sending-emails-from-sfcc.md,bodyImage,/media/2024/a-mail-across-the-year-15b12cb7bc.jpg,ok,pass,info,src/assets/media/2024/a-mail-across-the-year-15b12cb7bc.jpg,image/jpeg,jpg,1023,410,Reference resolves to an existing local file.
markdown,migration/output/content/posts/sending-emails-from-sfcc.md,bodyImage,/media/2024/sfcc-email-settings-21507245df.png,ok,pass,info,src/assets/media/2024/sfcc-email-settings-21507245df.png,image/png,png,1024,526,Reference resolves to an existing local file.
markdown,migration/output/content/posts/simplifying-the-salesforce-order-of-execution.md,bodyImage,/media/2023/order-of-execution-simplified-apex-api-v56-0-23130ad657.png,ok,pass,info,src/assets/media/2023/order-of-execution-simplified-apex-api-v56-0-23130ad657.png,image/png,png,1084,2047,Reference resolves to an existing local file.
markdown,migration/output/content/posts/simplifying-the-salesforce-order-of-execution.md,bodyImage,/media/2023/order-of-execution-simplified-apex-api-v56-0-23130ad657.png,ok,pass,info,src/assets/media/2023/order-of-execution-simplified-apex-api-v56-0-23130ad657.png,image/png,png,1084,2047,Reference resolves to an existing local file.
markdown,migration/output/content/posts/slas-in-sfra-or-sitegenesis.md,bodyImage,/media/2022/slas-diagram-9890f180b6.png,ok,pass,info,src/assets/media/2022/slas-diagram-9890f180b6.png,image/png,png,1024,576,Reference resolves to an existing local file.
markdown,migration/output/content/posts/slas-in-sfra-or-sitegenesis.md,bodyImage,/media/2025/plugin-slas-to-hybrid-authentication-359f0381b0.jpg,ok,pass,info,src/assets/media/2025/plugin-slas-to-hybrid-authentication-359f0381b0.jpg,image/jpeg,jpg,300,164,Reference resolves to an existing local file.
markdown,migration/output/content/posts/the-b2c-commerce-architect-certification.md,bodyImage,/media/2023/b2c-commerce-architect-build-1e15c905c7.jpg,ok,pass,info,src/assets/media/2023/b2c-commerce-architect-build-1e15c905c7.jpg,image/jpeg,jpg,1024,512,Reference resolves to an existing local file.
