check_group,route,target_url,artifact,status,actual_outcome,notes
sitemap-exclusion,/wp-content/uploads/elementor/css/post-617.css?ver=1772875730,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-6248.css?ver=1772881187,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-6325.css?ver=1772905929,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-6585.css?ver=1772878660,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-664.css?ver=1772903640,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-6686.css?ver=1772908785,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-68.css?ver=1772899303,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-6992.css?ver=1772918316,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-705.css?ver=1772883216,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-73.css?ver=1772875810,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-7399.css?ver=1772888687,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-7485.css?ver=1772886369,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-7569.css?ver=1772883354,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-7979.css?ver=1772886227,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-805.css?ver=1772875931,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-8465.css?ver=1772886344,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-8698.css?ver=1772892958,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-8853.css?ver=1772886585,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-896.css?ver=1772935968,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9054.css?ver=1772897578,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9446.css?ver=1772960852,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9476.css?ver=1772875925,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9611.css?ver=1772947272,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-972.css?ver=1772886185,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9752.css?ver=1772894019,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/css/post-9935.css?ver=1772891210,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-content/uploads/elementor/thumbs/page-designer-structure-new-q0uu07mbk2b779dng608ohzvqnewndt9ajezjc0u0w.png,,public/sitemap.xml,pass,legacy-route-excluded-from-sitemap,Legacy merge or retire source URL is excluded from the sitemap.
sitemap-exclusion,/wp-includes/css/dist/block-library/style.min.css?ver=6.9.1,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/,,public/sitemap.xml,pass,legacy-route-excluded-from-sitemap,Legacy merge or retire source URL is excluded from the sitemap.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2F20-years-of-dreamforce%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2F20-years-of-dreamforce%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-beginners-guide-to-webdav-in-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-beginners-guide-to-webdav-in-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fchasing-clouds-catching-up-with-the-commercecrew-at-dreamforce-2023%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fchasing-clouds-catching-up-with-the-commercecrew-at-dreamforce-2023%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcommerce-cloud-t-shirts-on-shirtforce%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcommerce-cloud-t-shirts-on-shirtforce%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcommunity-repositories%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcommunity-repositories%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fconnecting-the-clouds-wedding-or-funeral%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fconnecting-the-clouds-wedding-or-funeral%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcreating-custom-ocapi-endpoints%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcreating-custom-ocapi-endpoints%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcustom-ttf-fonts-in-pdf-for-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcustom-ttf-fonts-in-pdf-for-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fdigging-into-the-b2c-commerce-cloud-24-3-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fdigging-into-the-b2c-commerce-cloud-24-3-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ffield-guide-to-custom-caches-in-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ffield-guide-to-custom-caches-in-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-sfra-as-a-developer%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-sfra-as-a-developer%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-the-sfcc-24-4-release%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-the-sfcc-24-4-release%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fguide-to-the-getprops-method-in-sfcc%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fguide-to-the-getprops-method-in-sfcc%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fheadless%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fheadless%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhelpful-salesforce-b2c-commerce-cloud-cli-tools%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhelpful-salesforce-b2c-commerce-cloud-cli-tools%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-filter-jsdoc-in-storybook-autodocs%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-filter-jsdoc-in-storybook-autodocs%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-a-salesforce-b2c-commerce-cloud-sandbox%2F,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
sitemap-exclusion,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-a-salesforce-b2c-commerce-cloud-sandbox%2F&,,public/sitemap.xml,pass,excluded-request-aware-route,Query-string legacy route is outside static sitemap matching scope and remains an accepted RHI-062 request-aware limitation.
